Plot,Repeat,NPQ_ind_amp,NPQ_ind_rate,NPQ_rel_amp,NPQ_rel_rate,NPQ_rel_res,phiPSII_ind_amp,phiPSII_ind_rate,phiPSII_ind_res,NPQ_ind_linear,maxNPQ,endNPQ,endFvFm
2117,1,2.536462057,0.004453036,2.00172195,0.031458183,0.416275817,0.201133967,0.023732402,0.541869712,0.023333333,2.44,0.36,0.75
2118,1,3.596538204,0.006535764,3.158121368,0.020495159,0.392254507,0.267824177,0.013301709,0.50908022,0.031833333,3.65,0.26,0.79
2118,3,3.539561614,0.009555878,3.198064893,0.017295081,0.420523142,0.267174936,0.010932735,0.501535739,0.041833333,3.73,0.27,0.78
2120,2,3.069341531,0.005613744,2.588295393,0.021469648,0.411589478,0.238470044,0.015980109,0.51577952,0.027833333,3.04,0.34,0.76
2121,1,3.371236312,0.004848409,2.760556287,0.019290957,0.42641819,0.226659032,0.015219784,0.570033133,0.015666667,3.21,0.37,0.8
2121,2,3.683721439,0.006455119,3.302169248,0.01636649,0.389808911,0.266500906,0.012894682,0.530186987,0.026333333,3.72,0.31,0.8
2121,3,3.800941821,0.004244331,3.031270951,0.017583112,0.42325395,0.254291429,0.013858276,0.539586976,0.0155,3.48,0.36,0.8
2122,1,3.965554539,0.003963478,3.13071465,0.020766257,0.429153292,0.270563657,0.0141792,0.486717679,0.029166667,3.62,0.3,0.77
2122,2,3.335581284,0.007216783,2.891343548,0.023200277,0.500574271,0.244591187,0.015923362,0.507283813,0.040333333,3.47,0.34,0.77
2122,3,3.336975705,0.007876565,3.000925545,0.019825494,0.456019074,0.25714299,0.013259125,0.509541451,0.042833333,3.53,0.3,0.78
2123,2,3.431978404,0.004558627,2.710305999,0.024607873,0.466305674,0.217700828,0.017377175,0.577177301,0.018833333,3.24,0.34,0.81
2124,1,3.229851443,0.005125601,2.732332798,0.02978972,0.462785408,0.247354571,0.020235486,0.500912871,0.037833333,3.29,0.31,0.76
2125,3,3.320815554,0.012197891,3.036697827,0.017120984,0.409311049,0.261869091,0.011956893,0.514236799,0.045333333,3.53,0.27,0.79
2126,1,3.607105326,0.009602154,3.340885387,0.014895844,0.358466422,0.269385797,0.010509884,0.52196473,0.040166667,3.76,0.26,0.8
2126,2,3.997181944,0.006571461,3.595747442,0.016685832,0.416617546,0.291136881,0.011047315,0.475001904,0.0445,4.08,0.3,0.77
2126,3,3.914066826,0.00430506,3.366356437,0.017153474,0.308502448,0.29732452,0.013000993,0.461983696,0.03,3.67,0.26,0.76
2127,2,3.273888612,0.00837019,2.88142901,0.023650284,0.441889924,0.244514935,0.01673061,0.518797784,0.0415,3.43,0.31,0.77
2127,3,3.203219878,0.006428639,2.735542998,0.031219689,0.426649382,0.240583985,0.02222881,0.531447259,0.034166667,3.24,0.28,0.79
2129,1,3.408119834,0.010153568,3.073215823,0.014921959,0.427972246,0.282066057,0.01043913,0.440040282,0.041666667,3.56,0.3,0.73
2129,2,2.695094305,0.008117291,2.342263223,0.02185669,0.4188784,0.212682448,0.017568508,0.56698749,0.026166667,2.82,0.33,0.79
2129,3,3.070286434,0.011212497,2.729285298,0.015795871,0.472564882,0.235558621,0.012633577,0.535525343,0.037333333,3.21,0.36,0.78
2130,1,3.550126382,0.009501822,3.172165112,0.021778338,0.458096516,0.264554567,0.014721807,0.49912862,0.044,3.73,0.34,0.77
2130,2,3.109895495,0.00660846,2.565196878,0.022505186,0.459343494,0.22553706,0.016506303,0.550159716,0.025666667,3.12,0.31,0.79
2130,3,3.111055283,0.006257777,2.57555133,0.02608646,0.474884518,0.222265055,0.020287352,0.549993834,0.028,3.14,0.29,0.79
2131,1,3.730168929,0.008225598,3.322343587,0.022259,0.447769106,0.269649975,0.015441978,0.50589708,0.041,3.85,0.28,0.79
2131,2,3.262986061,0.00688526,2.946249315,0.020255164,0.349600445,0.267151124,0.015339015,0.491207085,0.032833333,3.33,0.27,0.77
2131,3,3.536017239,0.006716707,3.175434879,0.017550256,0.338912468,0.271461546,0.013258856,0.50906329,0.031833333,3.54,0.26,0.79
2132,1,3.491065012,0.005242613,2.898750163,0.020815773,0.441006719,0.251814538,0.016175485,0.515065481,0.033666667,3.4,0.33,0.78
2132,3,2.676379605,0.008111499,2.312902823,0.018116201,0.390146002,0.221255101,0.014045764,0.533181333,0.024333333,2.74,0.31,0.76
2133,1,2.645171914,0.012684357,2.246038337,0.017364436,0.491154945,0.206769384,0.012888828,0.547898977,0.036666667,2.82,0.34,0.77
2133,2,3.138543219,0.009534999,2.639616835,0.013863852,0.510866745,0.229206521,0.010150421,0.535837838,0.036833333,3.25,0.37,0.78
2134,2,3.261799885,0.006692592,2.892254495,0.018838894,0.323969535,0.248910418,0.01371794,0.545776985,0.028666667,3.26,0.25,0.8
2134,3,3.552785714,0.005330292,3.071564673,0.020688846,0.381649848,0.258680768,0.015803059,0.524627188,0.029833333,3.51,0.29,0.79
2135,1,2.960994201,0.00690772,2.583242417,0.016869762,0.33972135,0.230015554,0.013716886,0.559357169,0.02,2.94,0.27,0.8
2135,2,2.655761801,0.008688685,2.462367879,0.016732482,0.286040501,0.232967085,0.013059458,0.55482369,0.025833333,2.75,0.24,0.79
2135,3,3.781798973,0.007562308,3.252503204,0.016964776,0.466625966,0.262743019,0.012911081,0.513684942,0.0315,3.8,0.38,0.78
2136,1,2.863623506,0.005161394,2.380462551,0.017263711,0.338284774,0.227577987,0.01420014,0.54858649,0.020666667,2.72,0.3,0.78
2137,2,4.177328991,0.004099242,3.337308123,0.030483936,0.458565624,0.273405962,0.020342441,0.499737313,0.035833333,3.88,0.27,0.79
2137,3,3.086995262,0.006183799,2.477828314,0.022519002,0.441627419,0.219335091,0.016936142,0.556899222,0.021,2.98,0.32,0.79
2138,1,3.440552332,0.011495175,2.969125639,0.024990787,0.503636448,0.251476152,0.017838864,0.509307366,0.042166667,3.56,0.35,0.77
2138,2,3.419440833,0.011491487,3.041489044,0.025000858,0.464526331,0.257379777,0.0175933,0.495709415,0.045833333,3.58,0.35,0.76
2138,3,3.50344713,0.009331032,3.064065225,0.024267492,0.478781116,0.259506516,0.01707058,0.496525926,0.04,3.63,0.35,0.77
2139,1,3.371877748,0.004625163,2.843089198,0.02060793,0.378951904,0.239754987,0.015238561,0.554462475,0.029666667,3.28,0.28,0.8
2139,2,3.262007054,0.0072288,2.923786494,0.016017163,0.413753022,0.239232755,0.01170504,0.556176975,0.036833333,3.42,0.31,0.8
2139,3,3.422239637,0.005864087,2.857273373,0.017192292,0.452583835,0.240484844,0.012391506,0.539774505,0.0335,3.41,0.3,0.79
2140,1,3.337710847,0.01047353,3.088534754,0.018235567,0.407410484,0.2749274,0.012322576,0.483431348,0.0445,3.53,0.29,0.77
2141,2,3.167850266,0.004242958,2.545520425,0.031622138,0.397324675,0.225339365,0.022615922,0.548742887,0.027666667,3.01,0.26,0.79
2143,2,3.113360142,0.007642162,2.759876442,0.024346068,0.364213862,0.245288373,0.017681564,0.5273058,0.035166667,3.2,0.25,0.78
2143,3,3.062567807,0.006669592,2.653200829,0.026891033,0.467489161,0.239771662,0.01992571,0.504684665,0.034666667,3.18,0.34,0.76
2144,2,3.603362572,0.004353036,2.84061537,0.02875793,0.461104991,0.238871456,0.020251913,0.536988508,0.022666667,3.37,0.34,0.79
2144,3,3.536573362,0.008974691,3.219502364,0.013906951,0.398392537,0.266473787,0.010902242,0.523209085,0.032,3.61,0.34,0.79
2145,1,3.358256986,0.006518013,3.005207347,0.022381971,0.444727205,0.258680711,0.015803019,0.504627328,0.039666667,3.51,0.31,0.77
2145,2,3.869757153,0.006939761,3.246400402,0.020568869,0.586005803,0.258353526,0.012078053,0.49493327,0.041833333,3.97,0.38,0.77
2145,3,3.525089587,0.007003186,3.039836582,0.016859356,0.463408882,0.252943037,0.012814867,0.525919528,0.034666667,3.6,0.34,0.79
2146,1,3.178708819,0.005250644,2.625740403,0.011911848,0.410290808,0.229466605,0.009498096,0.557199019,0.017333333,3.03,0.36,0.79
2146,2,2.983089715,0.005545481,2.345173683,0.01366964,0.468536977,0.20720748,0.011608223,0.573425551,0.014,2.84,0.37,0.79
2146,3,2.909626413,0.007134906,2.546185097,0.011792471,0.388261374,0.229737168,0.009277057,0.554645218,0.021666667,2.96,0.32,0.79
2147,1,3.660478691,0.014964838,3.224493041,0.013111543,0.555924089,0.261212153,0.009426698,0.501887627,0.050333333,3.82,0.38,0.78
2147,2,3.578248448,0.012036696,3.311510436,0.021639545,0.485260079,0.270563657,0.0141792,0.486717679,0.047,3.88,0.34,0.77
2147,3,3.479660728,0.008932677,2.973862346,0.019352449,0.470937152,0.251390359,0.013928168,0.515746533,0.033333333,3.53,0.3,0.78
2149,1,3.334078844,0.014819912,3.066320797,0.010427452,0.389172461,0.270522592,0.00788297,0.49932484,0.044166667,3.46,0.29,0.78
2149,2,3.352122509,0.015396753,3.023820676,0.012743507,0.467140383,0.255433474,0.009375845,0.51446557,0.0495,3.57,0.33,0.78
2149,3,2.854887939,0.012453774,2.481067785,0.015432186,0.462405182,0.221763623,0.011187049,0.540041787,0.036666667,3.03,0.31,0.78
2150,2,3.637685235,0.010292639,3.190822444,0.021520014,0.513220405,0.253785877,0.012717464,0.511246031,0.047833333,3.87,0.27,0.79
2150,3,3.317229697,0.016080662,2.799845798,0.012389152,0.516367344,0.236037322,0.008286029,0.534489426,0.050833333,3.46,0.35,0.78
2151,1,4.047041488,0.005854339,3.479208035,0.019285925,0.478581278,0.270009054,0.012595951,0.518946449,0.033833333,4.06,0.32,0.8
2151,2,4.018730949,0.00452026,3.232382628,0.026735507,0.469722471,0.265489192,0.01859538,0.501165415,0.028666667,3.79,0.3,0.78
2151,3,3.895463593,0.006252485,3.493894386,0.028134618,0.438255076,0.282154746,0.019205897,0.489140627,0.041166667,4.01,0.27,0.79
2152,1,2.836204896,0.005910916,2.389946415,0.021082249,0.441553973,0.222872048,0.015704704,0.521497144,0.024333333,2.85,0.37,0.75
2152,2,3.183893642,0.009957227,2.935057247,0.01391958,0.364971226,0.254641378,0.010892117,0.5272726,0.035333333,3.31,0.27,0.79
2152,3,2.981909741,0.006375912,2.522509644,0.018684688,0.451808767,0.234867925,0.013185267,0.484328593,0.025166667,3.02,0.34,0.73
2153,2,3.848920154,0.007172138,3.396248675,0.020281286,0.464081711,0.274882621,0.01403227,0.500971403,0.045,3.97,0.31,0.79
2153,3,1.942638414,0.006115982,1.516425883,0.021083077,0.404744284,0.160275514,0.016204009,0.592250089,0.019,1.95,0.34,0.76
2155,1,2.905923942,0.00569729,2.569884262,0.02706219,0.30526662,0.251581456,0.021014904,0.502056616,0.026833333,2.89,0.24,0.76
2155,2,2.872319102,0.005769032,2.433872845,0.020880872,0.40392359,0.218865981,0.014973483,0.555867849,0.0275,2.91,0.32,0.78
2155,3,3.254483754,0.003322583,2.43223587,0.027434902,0.330446413,0.231406446,0.020317451,0.532252223,0.022166667,2.79,0.27,0.77
2156,1,2.385059493,0.009793667,1.970630035,0.01967686,0.552566419,0.190087595,0.014911153,0.546494527,0.030166667,2.57,0.43,0.75
2156,2,3.301153037,0.005117416,2.664357681,0.016309762,0.49757275,0.235222922,0.010772964,0.518670389,0.028166667,3.27,0.34,0.77
2156,3,3.534002931,0.004398575,2.870706317,0.022514124,0.426215772,0.24492625,0.017181744,0.519737571,0.026166667,3.31,0.35,0.77
2157,1,2.936487933,0.006600016,2.616088233,0.014545438,0.382284551,0.247829443,0.010790255,0.494123693,0.024333333,2.95,0.3,0.75
2157,2,2.545205768,0.009768787,2.254314064,0.013111888,0.434251652,0.21158381,0.011078561,0.540096417,0.025666667,2.67,0.36,0.76
2157,3,2.461135647,0.010981587,2.402618872,0.010377032,0.287697883,0.238130765,0.008203499,0.528156593,0.0285,2.6,0.24,0.77
2158,1,3.777266293,0.005707041,3.023162869,0.015895003,0.467669138,0.247092535,0.010763117,0.53246392,0.027166667,3.64,0.33,0.79
2158,3,3.387948843,0.006651691,2.974134316,0.021167704,0.391758096,0.256346561,0.015238352,0.526571473,0.0315,3.44,0.29,0.79
2159,1,3.140065549,0.003487295,2.257085454,0.027955154,0.454364492,0.200846962,0.021126027,0.574241378,0.022333333,2.76,0.34,0.79
2159,2,2.912273197,0.005318352,2.341347317,0.019016607,0.435308905,0.20722185,0.015963953,0.571629815,0.022166667,2.81,0.34,0.79
2159,3,3.536620046,0.005445765,2.922816442,0.026756622,0.499407641,0.240316967,0.017031228,0.529931488,0.028166667,3.5,0.35,0.78
2160,3,3.599396928,0.006766148,2.886442084,0.020274597,0.526768208,0.237047212,0.0149598,0.535874385,0.0225,3.47,0.36,0.79
2161,1,3.583091304,0.007553417,3.242027349,0.01568837,0.398365458,0.277157037,0.011517685,0.492892496,0.0405,3.69,0.28,0.78
2161,2,4.021822449,0.004911198,3.415923935,0.020425017,0.389839951,0.275404003,0.014875197,0.513616967,0.028166667,3.86,0.29,0.8
2161,3,3.49037022,0.008142338,3.018062423,0.019005797,0.437975638,0.251390359,0.013928168,0.525746533,0.031833333,3.54,0.26,0.79
2162,1,3.310676645,0.011970265,3.094426899,0.009608906,0.433706539,0.262845349,0.00717672,0.523687096,0.0405,3.48,0.38,0.79
2162,2,3.528134231,0.010716731,3.356725998,0.015666522,0.414390577,0.274462825,0.011896097,0.511999847,0.048166667,3.81,0.32,0.79
2163,3,3.13096416,0.008987263,2.816278835,0.017373796,0.391804854,0.244745821,0.013584639,0.537799977,0.029666667,3.21,0.31,0.79
2164,2,3.489002196,0.00770051,3.102342417,0.019190353,0.409105307,0.268279434,0.014203759,0.491495814,0.0345,3.57,0.3,0.77
2164,3,3.812084617,0.006145063,3.34901768,0.015158047,0.333934624,0.303229128,0.009795964,0.433682018,0.0295,3.76,0.24,0.74
2165,1,4.311223213,0.002575914,2.917128032,0.05620465,0.442588424,0.258428356,0.041896683,0.485054152,0.019166667,3.39,0.29,0.76
2165,3,3.710944086,0.004977489,3.03086298,0.031157527,0.471293483,0.256677418,0.022237886,0.506303909,0.031333333,3.57,0.34,0.78
2166,1,3.023766407,0.004519511,2.431809337,0.022217485,0.384800105,0.223915258,0.018303245,0.551091566,0.023166667,2.83,0.32,0.78
2167,1,3.186590974,0.01268219,2.744924727,0.012362032,0.466084979,0.242692705,0.009352838,0.52660546,0.041666667,3.32,0.32,0.78
2167,2,3.252203438,0.008130799,2.740625945,0.019029318,0.428842851,0.228473005,0.012917477,0.559272207,0.030166667,3.26,0.28,0.8
2167,3,2.915665059,0.007537403,2.410513787,0.023775049,0.433124012,0.205607895,0.017469567,0.578772256,0.028833333,2.94,0.27,0.8
2168,2,3.607096592,0.006700913,3.193934097,0.023462753,0.388735807,0.270786309,0.017762599,0.510393436,0.028333333,3.61,0.31,0.79
2169,1,3.192886244,0.005609622,2.596771344,0.018298959,0.468687061,0.214207707,0.014342026,0.573807856,0.0255,3.16,0.34,0.8
2169,3,2.981767895,0.012212313,2.626730222,0.012942937,0.405913495,0.222588464,0.009772842,0.570213528,0.037166667,3.07,0.33,0.8
2172,1,3.436580646,0.0060847,2.885659611,0.014638487,0.431586461,0.250855645,0.010848513,0.530907336,0.023333333,3.36,0.34,0.79
2172,2,3.481545489,0.00614699,3.072796853,0.012070355,0.326810056,0.263415821,0.009390698,0.531858915,0.023333333,3.38,0.3,0.8
2172,3,3.118739046,0.007378203,2.777584966,0.011053647,0.370296896,0.261254363,0.008109088,0.50212877,0.023166667,3.17,0.3,0.77
2173,2,3.191538121,0.007270271,2.991496243,0.021781405,0.32470667,0.254429428,0.016338232,0.543988465,0.037333333,3.36,0.26,0.8
2174,1,4.241006957,0.005074273,3.500655029,0.020707639,0.500906996,0.268423015,0.014828849,0.520668305,0.0275,4.06,0.38,0.8
2174,2,3.567002045,0.004561704,3.057894455,0.040079713,0.464624484,0.249078924,0.030041278,0.527535003,0.031166667,3.58,0.32,0.79
2174,3,4.382145779,0.003927081,3.482399908,0.026309371,0.482995301,0.271021588,0.01903617,0.519643795,0.028,4.06,0.34,0.8
2175,1,3.598890544,0.008841391,3.371486752,0.015784994,0.353650167,0.283490648,0.011806462,0.50772286,0.04,3.72,0.27,0.8
2175,2,3.453276367,0.00821518,3.024485524,0.020044879,0.454193353,0.256521307,0.015413396,0.501547861,0.033,3.51,0.36,0.77
2175,3,3.306567508,0.010349659,3.055714354,0.016887573,0.409306398,0.261965396,0.01277049,0.511326992,0.0425,3.5,0.32,0.78
2176,3,3.639250064,0.002949208,2.553423908,0.029211892,0.386299017,0.236368559,0.021567049,0.516656055,0.022666667,3,0.26,0.77
2179,1,3.98105012,0.003415009,3.040632461,0.018401969,0.356829154,0.275775452,0.013103303,0.473437913,0.025666667,3.44,0.28,0.76
2179,2,3.446738133,0.004915522,2.977012517,0.024070284,0.329897428,0.277522988,0.01729137,0.474586362,0.0315,3.35,0.22,0.76
2180,1,3.317351815,0.012588641,3.000620669,0.017724862,0.435026697,0.268240782,0.011394302,0.45678087,0.046833333,3.53,0.32,0.73
2180,2,2.877018188,0.009569638,2.539672519,0.01914024,0.40142136,0.230754312,0.014372816,0.536026877,0.033666667,3,0.26,0.78
2181,3,2.939960829,0.01249924,2.556769682,0.017810092,0.532308467,0.233306207,0.01256869,0.500512155,0.0425,3.17,0.37,0.75
2182,3,3.579574415,0.005823789,2.999861004,0.02166561,0.446852387,0.258680711,0.015803019,0.504627328,0.031666667,3.52,0.32,0.77
2183,3,3.273427231,0.00697476,2.658314667,0.025160435,0.458502245,0.226803417,0.016734013,0.551030813,0.017666667,3.21,0.27,0.8
2184,1,2.809050268,0.009670164,2.483028991,0.016005865,0.469275325,0.22208345,0.012667475,0.540803816,0.029333333,2.97,0.39,0.77
2184,2,2.223074213,0.011107568,1.955597839,0.012924982,0.372377198,0.211575849,0.009878781,0.507572055,0.025166667,2.33,0.33,0.72
2184,3,3.411994168,0.008130887,2.991628033,0.02682415,0.541515812,0.250081452,0.019185498,0.499789858,0.042833333,3.61,0.35,0.77
2185,1,2.992520459,0.009594173,2.799859151,0.022963931,0.307162411,0.260847898,0.017359107,0.512705762,0.039666667,3.15,0.23,0.78
2185,2,3.498661238,0.007129086,3.214074526,0.016588064,0.356216513,0.279986707,0.011311602,0.493066391,0.041166667,3.65,0.27,0.78
2185,3,3.356799853,0.007673185,3.040099743,0.025291718,0.357354671,0.268719274,0.018246328,0.514087198,0.038833333,3.46,0.25,0.79
2186,1,3.708833244,0.008526682,3.24912172,0.015733777,0.476460049,0.261869092,0.011956893,0.524236798,0.034833333,3.78,0.34,0.8
2186,2,4.189291075,0.005501253,3.60091748,0.015346366,0.487026198,0.279707495,0.011789994,0.501301876,0.0265,4.13,0.39,0.79
2186,3,4.276976319,0.004445893,3.460687959,0.016627015,0.458736651,0.271899575,0.01241878,0.516137849,0.019833333,3.94,0.36,0.8
2187,1,3.308740578,0.006179983,2.996991408,0.020622801,0.31650264,0.273212817,0.015205493,0.491920399,0.034833333,3.34,0.26,0.77
2187,2,3.306141242,0.006270812,2.869664629,0.019319571,0.394568142,0.252726425,0.014340734,0.511456032,0.0305,3.3,0.3,0.77
2188,1,3.467787975,0.006703842,3.037608705,0.02521068,0.33889692,0.27803367,0.016279153,0.469029419,0.0305,3.48,0.21,0.76
2188,2,3.028218562,0.006557839,2.6069269,0.042977228,0.402024927,0.23205124,0.031859023,0.537923627,0.0245,3.06,0.24,0.79
2188,3,3.286405868,0.007646826,2.783573414,0.02867564,0.406708385,0.237589034,0.018695502,0.544036507,0.025,3.3,0.23,0.8
2189,1,3.085689533,0.009271099,2.594207658,0.020568132,0.412934617,0.235337469,0.013622697,0.521663685,0.025166667,3.1,0.22,0.78
2189,2,3.047120363,0.007510892,2.583709874,0.017572285,0.411209587,0.230015553,0.013716884,0.539357174,0.025333333,3.02,0.31,0.78
2189,3,3.427411162,0.007723387,2.910596425,0.021816918,0.400548073,0.251814535,0.016175483,0.525065488,0.027833333,3.38,0.27,0.79
2190,3,2.555494042,0.015259301,2.28716194,0.021559344,0.382623876,0.218287383,0.016661693,0.534839564,0.034166667,2.72,0.3,0.76
2191,1,3.501600727,0.009628054,3.386936538,0.011428557,0.318021875,0.289150516,0.008858029,0.496137918,0.041166667,3.69,0.28,0.79
2191,2,3.960950432,0.006047223,3.293414809,0.015358161,0.497658358,0.260825572,0.011429126,0.510201769,0.0265,3.85,0.37,0.78
2192,1,3.888951359,0.003460379,3.024337997,0.033952868,0.39020372,0.257785155,0.023194799,0.518424435,0.026666667,3.48,0.27,0.79
2192,2,3.043092049,0.005669875,2.718423177,0.020143125,0.271280808,0.26822164,0.014631947,0.48581772,0.026,3.05,0.2,0.76
2192,3,3.931456824,0.005019211,3.357881044,0.015251213,0.377637079,0.279707495,0.011789994,0.501301876,0.023333333,3.77,0.3,0.79
2193,1,3.225542166,0.008429735,2.798381792,0.020592062,0.486618363,0.235444836,0.014982382,0.538008701,0.042333333,3.37,0.35,0.78
2194,1,3.578473513,0.005930789,3.134193202,0.026005528,0.378789006,0.268719275,0.018246329,0.494087196,0.034166667,3.55,0.27,0.77
2194,2,3.336097867,0.008081484,2.953652125,0.021332546,0.412860611,0.256521307,0.015413396,0.521547861,0.034166667,3.42,0.28,0.79
2194,3,3.529380474,0.007784397,3.109385515,0.02380954,0.389158705,0.270052696,0.016891431,0.496307992,0.033833333,3.55,0.25,0.78
2195,1,3.263532838,0.005126005,2.475175013,0.027578678,0.542970302,0.209527186,0.019716236,0.558923918,0.018166667,3.11,0.34,0.79
2195,2,2.981546615,0.010041209,2.655951781,0.013989913,0.420317875,0.231187649,0.009924774,0.556634805,0.032166667,3.14,0.3,0.8
2195,3,3.17072187,0.004611825,2.532332926,0.022977491,0.423160064,0.230655945,0.017740265,0.535203549,0.021166667,3,0.32,0.78
2196,1,3.53060183,0.007070528,2.989637532,0.020720412,0.452800447,0.256801728,0.013513292,0.51452839,0.03,3.55,0.25,0.79
2197,1,4.156823228,0.007655157,3.564749224,0.020074801,0.569356384,0.272644654,0.013441635,0.493238222,0.047666667,4.25,0.39,0.78
2197,2,3.244803969,0.014771087,2.938418395,0.019071984,0.383668989,0.259404025,0.013700507,0.506684709,0.046333333,3.39,0.22,0.78
2197,3,3.677188307,0.016281494,3.413497573,0.010455768,0.460137703,0.270669113,0.007513481,0.517140824,0.056666667,3.89,0.37,0.79
2198,1,3.454747442,0.004857742,2.976403239,0.027689961,0.349628297,0.258429279,0.01861203,0.518345123,0.032,3.39,0.22,0.79
2198,2,3.91095884,0.004113483,3.254770705,0.030525949,0.373281877,0.280225663,0.022582854,0.482884307,0.030166667,3.67,0.27,0.77
2198,3,3.536923442,0.003945754,2.917987149,0.022147292,0.262512485,0.27496288,0.016719339,0.496673121,0.021333333,3.18,0.23,0.77
2200,2,2.979261547,0.005026924,2.596238486,0.023213672,0.313393928,0.237407113,0.018478004,0.56013504,0.023333333,2.93,0.25,0.8
2200,3,3.467118417,0.012548481,3.100759329,0.016121211,0.396566314,0.262642791,0.010289006,0.521512444,0.047,3.67,0.26,0.79
2201,3,3.333415908,0.006343973,2.901546919,0.015018363,0.402581736,0.26113171,0.010753182,0.482695458,0.031833333,3.35,0.32,0.75
2202,1,3.39989515,0.004570212,2.746854005,0.023104278,0.392284558,0.23901299,0.016792283,0.539131615,0.025333333,3.22,0.29,0.79
2203,1,3.389486919,0.007372124,3.080941719,0.016722229,0.443561426,0.260233504,0.01248067,0.514542969,0.039,3.58,0.34,0.78
2203,2,3.961873489,0.005637599,3.334769761,0.014166949,0.490465533,0.272404843,0.00980944,0.498885047,0.039833333,3.93,0.36,0.78
2203,3,2.843354932,0.006087192,2.361505562,0.01950356,0.479385915,0.209566174,0.015474135,0.562158697,0.029166667,2.88,0.39,0.78
2204,1,3.782479574,0.005958819,3.025103622,0.019852275,0.46309516,0.240238324,0.012674342,0.553484534,0.017833333,3.62,0.29,0.81
2204,2,3.216948059,0.008803232,2.878904574,0.013477002,0.377802729,0.254364477,0.009750827,0.524483605,0.033666667,3.32,0.25,0.79
2204,3,3.489166775,0.008628541,3.007249187,0.017412286,0.43492445,0.248347922,0.011915103,0.539664375,0.035,3.57,0.27,0.8
2205,1,3.241657963,0.009381211,2.8944831,0.019166431,0.432930682,0.247602833,0.013279488,0.520165736,0.043833333,3.44,0.27,0.78
2205,2,3.380021777,0.004761581,2.653513752,0.032674478,0.526033174,0.226193752,0.023610401,0.535657308,0.025833333,3.24,0.36,0.78
2205,3,3.373028513,0.006205045,2.870377038,0.019964225,0.442611362,0.242062218,0.015821494,0.542587747,0.0295,3.36,0.36,0.79
2207,1,3.484762974,0.018284829,3.135881589,0.012382731,0.491732551,0.262284141,0.009340061,0.490558197,0.057,3.69,0.4,0.76
2208,1,3.321895077,0.011345293,3.017229795,0.014590453,0.335502462,0.26319756,0.010119373,0.527478467,0.041333333,3.47,0.2,0.8
2208,2,3.357599552,0.015313028,3.068015826,0.014304647,0.452371864,0.258131672,0.010611419,0.510691449,0.050666667,3.56,0.32,0.78
2208,3,3.512278467,0.006709619,2.898482574,0.018778882,0.469672446,0.245654471,0.012217532,0.519246066,0.025333333,3.46,0.29,0.78
2209,1,2.167198894,0.00812073,1.911158494,0.019020342,0.324386127,0.203344358,0.014627473,0.551524713,0.018,2.25,0.26,0.76
2209,2,3.094555434,0.008976124,2.594589222,0.018634295,0.397481368,0.22629272,0.013772353,0.562777,0.018833333,3.05,0.27,0.8
2209,3,3.103265925,0.012326673,2.731590838,0.017100555,0.366431697,0.247156901,0.012100451,0.535344353,0.034,3.18,0.23,0.79
2210,1,3.591734842,0.00542003,3.112341196,0.025847231,0.373872065,0.282155559,0.016818059,0.459225695,0.034,3.55,0.26,0.75
2210,2,3.616036167,0.003553993,2.636109825,0.019812616,0.408069052,0.226164445,0.014656912,0.57060597,0.018833333,3.12,0.29,0.81
2210,3,3.94035223,0.004163123,3.193228051,0.04025709,0.449800788,0.26242437,0.029424661,0.496786709,0.037,3.7,0.27,0.78
2211,1,3.721883871,0.004296402,3.020950627,0.024759413,0.310187548,0.27809808,0.016338295,0.468829053,0.0225,3.44,0.21,0.75
2211,3,4.44072077,0.006817951,3.958866396,0.019008824,0.463322701,0.302248376,0.011967247,0.482906316,0.045,4.57,0.28,0.8
2213,1,3.235818772,0.015574931,3.088979385,0.009125928,0.404818503,0.257541022,0.007278065,0.531491777,0.045,3.41,0.35,0.79
2213,2,3.789673152,0.006208094,3.139423799,0.017017682,0.489480065,0.251526975,0.012020099,0.53282907,0.023333333,3.72,0.35,0.8
2214,1,3.624021523,0.009275139,3.081192951,0.021131677,0.46722983,0.261114265,0.015779963,0.508582124,0.036166667,3.66,0.35,0.78
2214,2,3.316752123,0.013179548,2.986611914,0.015932402,0.433677256,0.256972938,0.01224788,0.512998541,0.043,3.47,0.36,0.78
2214,3,2.727625329,0.013879218,2.45045415,0.016472073,0.302687902,0.22208345,0.012667475,0.570803815,0.0355,2.78,0.25,0.8
2216,1,3.31041485,0.008594677,2.829883632,0.023284626,0.439150858,0.243927707,0.017367534,0.531143101,0.032166667,3.38,0.3,0.79
2216,2,3.159580228,0.007674249,2.673924959,0.021053025,0.444160489,0.228512769,0.015344923,0.558484769,0.027,3.22,0.31,0.8
2216,3,3.25409355,0.008659486,2.891323988,0.019897908,0.32862567,0.265657402,0.014401162,0.505987151,0.031666667,3.3,0.23,0.78
2217,3,3.640619233,0.00689,2.958444931,0.030182126,0.592604646,0.249267623,0.022549509,0.486805256,0.029666667,3.63,0.41,0.76
2218,1,3.610068932,0.005431429,3.113464335,0.032596141,0.444163478,0.265584026,0.023743481,0.476253027,0.036166667,3.62,0.33,0.75
2218,2,3.188277617,0.005061683,2.592474398,0.023863168,0.451978204,0.228605309,0.0177786,0.525453331,0.025666667,3.09,0.37,0.76
